timestamp,ch1_celsius,ch2_celsius,ch3_celsius,ch4_celsius
2025-12-03T20:30:24.818044,23.4,23.2,ERROR,ERROR
2025-12-03T20:30:25.843941,23.4,23.2,ERROR,ERROR
2025-12-03T20:30:26.868592,23.4,23.2,ERROR,ERROR
2025-12-03T20:30:27.893934,23.4,23.2,ERROR,ERROR
2025-12-03T20:30:28.917826,23.4,23.2,ERROR,ERROR
2025-12-03T20:30:29.942099,23.4,23.2,ERROR,ERROR
2025-12-03T20:30:30.966552,23.4,23.2,ERROR,ERROR
2025-12-03T20:30:31.991691,23.4,23.2,ERROR,ERROR
2025-12-03T20:30:33.017076,23.4,23.2,ERROR,ERROR
2025-12-03T20:30:34.041619,23.4,23.2,ERROR,ERROR
2025-12-03T20:30:35.065649,23.4,23.2,ERROR,ERROR
2025-12-03T20:30:36.089963,23.4,23.2,ERROR,ERROR
2025-12-03T20:30:37.114261,23.4,23.2,ERROR,ERROR
2025-12-03T20:30:38.139794,23.4,23.2,ERROR,ERROR
2025-12-03T20:30:39.164952,23.4,23.2,ERROR,ERROR
2025-12-03T20:30:40.190375,23.4,23.2,ERROR,ERROR
2025-12-03T20:30:41.215645,23.4,23.2,ERROR,ERROR
2025-12-03T20:30:42.240940,23.4,23.2,ERROR,ERROR
2025-12-03T20:30:43.266068,23.4,23.2,ERROR,ERROR
2025-12-03T20:30:44.290678,23.4,23.2,ERROR,ERROR
2025-12-03T20:30:45.314743,23.4,23.2,ERROR,ERROR
2025-12-03T20:30:46.338974,23.4,23.2,ERROR,ERROR
2025-12-03T20:30:47.364533,23.4,23.2,ERROR,ERROR
2025-12-03T20:30:48.389819,23.4,23.2,ERROR,ERROR
2025-12-03T20:30:49.415137,23.4,23.2,ERROR,ERROR
2025-12-03T20:30:50.439260,23.4,23.2,ERROR,ERROR
2025-12-03T20:30:51.464197,23.4,23.2,ERROR,ERROR
2025-12-03T20:30:52.487721,23.4,23.2,ERROR,ERROR
2025-12-03T20:30:53.512286,23.4,23.2,ERROR,ERROR
2025-12-03T20:30:54.537370,23.4,23.2,ERROR,ERROR
2025-12-03T20:30:55.562833,23.4,23.2,ERROR,ERROR
2025-12-03T20:30:56.586768,23.4,23.2,ERROR,ERROR
2025-12-03T20:30:57.611115,23.4,23.2,ERROR,ERROR
2025-12-03T20:30:58.636371,23.4,23.2,ERROR,ERROR
2025-12-03T20:30:59.660910,23.4,23.2,ERROR,ERROR
2025-12-03T20:31:00.684998,23.4,23.2,ERROR,ERROR
2025-12-03T20:31:01.710660,23.4,23.2,ERROR,ERROR
2025-12-03T20:31:02.736114,23.4,23.2,ERROR,ERROR
2025-12-03T20:31:03.760924,23.4,23.2,ERROR,ERROR
2025-12-03T20:31:04.785870,23.4,23.2,ERROR,ERROR
2025-12-03T20:31:05.810605,23.4,23.2,ERROR,ERROR
2025-12-03T20:31:06.836133,23.4,23.2,ERROR,ERROR
2025-12-03T20:31:07.860979,23.4,23.2,ERROR,ERROR
2025-12-03T20:31:08.886242,23.4,23.2,ERROR,ERROR
2025-12-03T20:31:09.909624,23.4,23.2,ERROR,ERROR
2025-12-03T20:31:10.933854,23.4,23.2,ERROR,ERROR
2025-12-03T20:31:11.959591,23.4,23.2,ERROR,ERROR
2025-12-03T20:31:12.985648,23.4,23.2,ERROR,ERROR
2025-12-03T20:31:14.011126,23.4,23.2,ERROR,ERROR
2025-12-03T20:31:15.035991,23.4,23.2,ERROR,ERROR
2025-12-03T20:31:16.060171,23.4,23.2,ERROR,ERROR
2025-12-03T20:31:17.083812,23.4,23.2,ERROR,ERROR
2025-12-03T20:31:18.109055,23.4,23.2,ERROR,ERROR
2025-12-03T20:31:19.132995,23.4,23.2,ERROR,ERROR
2025-12-03T20:31:20.157760,23.4,23.2,ERROR,ERROR
2025-12-03T20:31:21.182724,23.4,23.2,ERROR,ERROR
2025-12-03T20:31:22.207183,23.4,23.2,ERROR,ERROR
2025-12-03T20:31:23.232378,23.4,23.2,ERROR,ERROR
2025-12-03T20:31:24.257714,23.4,23.2,ERROR,ERROR
2025-12-03T20:31:25.282225,23.4,23.2,ERROR,ERROR
2025-12-03T20:31:26.306245,23.4,23.2,ERROR,ERROR
2025-12-03T20:31:27.331627,23.4,23.2,ERROR,ERROR
2025-12-03T20:31:28.356819,23.4,23.2,ERROR,ERROR
2025-12-03T20:31:29.382131,23.4,23.2,ERROR,ERROR
2025-12-03T20:31:30.406521,23.4,23.2,ERROR,ERROR
2025-12-03T20:31:31.431964,23.4,23.2,ERROR,ERROR
2025-12-03T20:31:32.456677,23.4,23.2,ERROR,ERROR
2025-12-03T20:31:33.480994,23.4,23.2,ERROR,ERROR
2025-12-03T20:31:34.506625,23.4,23.2,ERROR,ERROR
2025-12-03T20:31:35.531722,23.4,23.2,ERROR,ERROR
2025-12-03T20:31:36.555754,23.4,23.2,ERROR,ERROR
2025-12-03T20:31:37.580328,23.4,23.2,ERROR,ERROR
2025-12-03T20:31:38.605679,23.4,23.2,ERROR,ERROR
2025-12-03T20:31:39.630176,23.4,23.2,ERROR,ERROR
2025-12-03T20:31:40.655322,23.4,23.2,ERROR,ERROR
2025-12-03T20:31:41.680336,23.4,23.2,ERROR,ERROR
2025-12-03T20:31:42.704728,23.4,23.2,ERROR,ERROR
2025-12-03T20:31:43.728678,23.4,23.2,ERROR,ERROR
2025-12-03T20:31:44.753129,23.4,23.2,ERROR,ERROR
2025-12-03T20:31:45.777662,23.4,23.2,ERROR,ERROR
2025-12-03T20:31:46.802853,23.4,23.2,ERROR,ERROR
2025-12-03T20:31:47.827207,23.4,23.2,ERROR,ERROR
2025-12-03T20:31:48.851704,23.4,23.2,ERROR,ERROR
2025-12-03T20:31:49.876370,23.4,23.2,ERROR,ERROR
2025-12-03T20:31:50.901463,23.4,23.2,ERROR,ERROR
2025-12-03T20:31:51.926167,23.4,23.2,ERROR,ERROR
2025-12-03T20:31:52.950224,23.4,23.2,ERROR,ERROR
2025-12-03T20:31:53.975177,23.4,23.2,ERROR,ERROR
2025-12-03T20:31:55.000310,23.4,23.2,ERROR,ERROR
2025-12-03T20:31:56.025599,23.4,23.2,ERROR,ERROR
2025-12-03T20:31:57.049579,23.4,23.2,ERROR,ERROR
2025-12-03T20:31:58.074968,23.4,23.2,ERROR,ERROR
2025-12-03T20:31:59.101159,23.4,23.2,ERROR,ERROR
2025-12-03T20:32:00.126688,23.4,23.2,ERROR,ERROR
2025-12-03T20:32:01.151729,23.4,23.2,ERROR,ERROR
2025-12-03T20:32:02.175918,23.4,23.2,ERROR,ERROR
2025-12-03T20:32:03.199719,23.4,23.2,ERROR,ERROR
2025-12-03T20:32:04.224689,23.4,23.2,ERROR,ERROR
2025-12-03T20:32:05.249296,23.4,23.2,ERROR,ERROR
2025-12-03T20:32:06.274206,23.4,23.2,ERROR,ERROR
2025-12-03T20:32:07.298988,23.4,23.2,ERROR,ERROR
2025-12-03T20:32:08.325075,23.4,23.2,ERROR,ERROR
2025-12-03T20:32:09.349334,23.4,23.2,ERROR,ERROR
2025-12-03T20:32:10.374664,23.4,23.2,ERROR,ERROR
2025-12-03T20:32:11.399730,23.4,23.2,ERROR,ERROR
2025-12-03T20:32:12.425110,23.4,23.2,ERROR,ERROR
2025-12-03T20:32:13.450753,23.4,23.2,ERROR,ERROR
2025-12-03T20:32:14.475994,23.4,23.2,ERROR,ERROR
2025-12-03T20:32:15.500854,23.4,23.2,ERROR,ERROR
2025-12-03T20:32:16.525415,23.4,23.2,ERROR,ERROR
2025-12-03T20:32:17.551210,23.4,23.2,ERROR,ERROR
2025-12-03T20:32:18.576020,23.4,23.2,ERROR,ERROR
2025-12-03T20:32:19.600833,23.4,23.2,ERROR,ERROR
2025-12-03T20:32:20.625160,23.4,23.2,ERROR,ERROR
2025-12-03T20:32:21.651217,23.4,23.2,ERROR,ERROR
2025-12-03T20:32:22.674821,23.4,23.2,ERROR,ERROR
2025-12-03T20:32:23.699176,23.4,23.2,ERROR,ERROR
2025-12-03T20:32:24.723545,23.4,23.2,ERROR,ERROR
2025-12-03T20:32:25.748970,23.4,23.2,ERROR,ERROR
2025-12-03T20:32:26.773896,23.4,23.2,ERROR,ERROR
2025-12-03T20:32:27.798394,23.4,23.2,ERROR,ERROR
2025-12-03T20:32:28.824855,23.4,23.2,ERROR,ERROR
2025-12-03T20:32:29.850731,23.4,23.2,ERROR,ERROR
2025-12-03T20:32:30.875114,23.4,23.2,ERROR,ERROR
2025-12-03T20:32:31.900339,23.4,23.2,ERROR,ERROR
2025-12-03T20:32:32.926224,23.4,23.2,ERROR,ERROR
2025-12-03T20:32:33.951034,23.4,23.2,ERROR,ERROR
2025-12-03T20:32:34.976378,23.4,23.2,ERROR,ERROR
2025-12-03T20:32:36.000697,23.4,23.2,ERROR,ERROR
2025-12-03T20:32:37.025026,23.4,23.2,ERROR,ERROR
2025-12-03T20:32:38.050823,23.4,23.2,ERROR,ERROR
2025-12-03T20:32:39.075892,23.4,23.2,ERROR,ERROR
2025-12-03T20:32:40.100614,23.4,23.2,ERROR,ERROR
2025-12-03T20:32:41.125089,23.4,23.2,ERROR,ERROR
2025-12-03T20:32:42.150885,23.4,23.2,ERROR,ERROR
2025-12-03T20:32:43.175711,23.4,23.2,ERROR,ERROR
2025-12-03T20:32:44.200837,23.4,23.2,ERROR,ERROR
2025-12-03T20:32:45.226139,23.4,23.2,ERROR,ERROR
2025-12-03T20:32:46.251475,23.4,23.2,ERROR,ERROR
2025-12-03T20:32:47.276078,23.4,23.2,ERROR,ERROR
2025-12-03T20:32:48.300647,23.5,23.3,ERROR,ERROR
2025-12-03T20:32:49.325654,23.4,23.2,ERROR,ERROR
2025-12-03T20:32:50.350782,23.4,23.2,ERROR,ERROR
2025-12-03T20:32:51.375998,23.4,23.2,ERROR,ERROR
2025-12-03T20:32:52.400356,23.4,23.2,ERROR,ERROR
2025-12-03T20:32:53.424549,23.4,23.2,ERROR,ERROR
2025-12-03T20:32:54.449091,23.4,23.2,ERROR,ERROR
2025-12-03T20:32:55.474134,23.4,23.2,ERROR,ERROR
2025-12-03T20:32:56.497200,23.4,23.2,ERROR,ERROR
2025-12-03T20:32:57.522044,23.5,23.2,ERROR,ERROR
2025-12-03T20:32:58.547421,23.5,23.3,ERROR,ERROR
2025-12-03T20:32:59.572515,23.4,23.2,ERROR,ERROR
2025-12-03T20:33:00.597658,23.4,23.2,ERROR,ERROR
2025-12-03T20:33:01.623865,23.5,23.2,ERROR,ERROR
2025-12-03T20:33:02.648055,23.5,23.2,ERROR,ERROR
2025-12-03T20:33:03.672657,23.5,23.3,ERROR,ERROR
2025-12-03T20:33:04.696867,23.5,23.3,ERROR,ERROR
2025-12-03T20:33:05.722128,23.4,23.2,ERROR,ERROR
2025-12-03T20:33:06.747718,23.5,23.3,ERROR,ERROR
2025-12-03T20:33:07.773752,23.4,23.2,ERROR,ERROR
2025-12-03T20:33:08.798823,23.5,23.3,ERROR,ERROR
2025-12-03T20:33:09.823244,23.5,23.3,ERROR,ERROR
2025-12-03T20:33:10.847421,23.4,23.2,ERROR,ERROR
2025-12-03T20:33:11.872726,23.5,23.3,ERROR,ERROR
2025-12-03T20:33:12.897098,23.4,23.2,ERROR,ERROR
2025-12-03T20:33:13.922701,23.5,23.3,ERROR,ERROR
2025-12-03T20:33:14.947919,23.5,23.3,ERROR,ERROR
2025-12-03T20:33:15.971864,23.5,23.3,ERROR,ERROR
2025-12-03T20:33:16.996271,23.5,23.3,ERROR,ERROR
2025-12-03T20:33:18.021702,23.5,23.3,ERROR,ERROR
2025-12-03T20:33:19.045450,23.5,23.3,ERROR,ERROR
2025-12-03T20:33:20.069918,23.5,23.3,ERROR,ERROR
2025-12-03T20:33:21.093772,23.4,23.2,ERROR,ERROR
2025-12-03T20:33:22.117940,23.5,23.3,ERROR,ERROR
2025-12-03T20:33:23.142592,23.5,23.3,ERROR,ERROR
2025-12-03T20:33:24.167686,23.5,23.2,ERROR,ERROR
2025-12-03T20:33:25.193051,23.5,23.2,ERROR,ERROR
2025-12-03T20:33:26.218223,23.5,23.3,ERROR,ERROR
2025-12-03T20:33:27.243296,23.5,23.3,ERROR,ERROR
2025-12-03T20:33:28.267561,23.5,23.3,ERROR,ERROR
2025-12-03T20:33:29.292045,23.5,23.3,ERROR,ERROR
2025-12-03T20:33:30.317324,23.5,23.3,ERROR,ERROR
2025-12-03T20:33:31.342427,23.5,23.3,ERROR,ERROR
2025-12-03T20:33:32.366804,23.5,23.3,ERROR,ERROR
2025-12-03T20:33:33.391395,23.5,23.3,ERROR,ERROR
2025-12-03T20:33:34.416802,23.5,23.3,ERROR,ERROR
2025-12-03T20:33:35.441738,23.5,23.3,ERROR,ERROR
2025-12-03T20:33:36.466954,23.5,23.3,ERROR,ERROR
2025-12-03T20:33:37.491288,23.5,23.3,ERROR,ERROR
2025-12-03T20:33:38.516207,23.5,23.3,ERROR,ERROR
2025-12-03T20:33:39.541139,23.5,23.3,ERROR,ERROR
2025-12-03T20:33:40.566407,23.5,23.3,ERROR,ERROR
2025-12-03T20:33:41.591726,23.5,23.3,ERROR,ERROR
2025-12-03T20:33:42.616725,23.5,23.3,ERROR,ERROR
2025-12-03T20:33:43.642054,23.5,23.3,ERROR,ERROR
2025-12-03T20:33:44.667512,23.5,23.3,ERROR,ERROR
2025-12-03T20:33:45.691591,23.5,23.3,ERROR,ERROR
2025-12-03T20:33:46.716620,23.5,23.3,ERROR,ERROR
2025-12-03T20:33:47.741690,23.5,23.3,ERROR,ERROR
2025-12-03T20:33:48.766551,23.5,23.3,ERROR,ERROR
2025-12-03T20:33:49.791022,23.5,23.3,ERROR,ERROR
2025-12-03T20:33:50.816166,23.5,23.3,ERROR,ERROR
2025-12-03T20:33:51.841657,23.5,23.3,ERROR,ERROR
2025-12-03T20:33:52.866717,23.5,23.3,ERROR,ERROR
2025-12-03T20:33:53.891300,23.5,23.3,ERROR,ERROR
2025-12-03T20:33:54.916262,23.5,23.3,ERROR,ERROR
2025-12-03T20:33:55.940410,23.5,23.3,ERROR,ERROR
2025-12-03T20:33:56.966055,23.5,23.3,ERROR,ERROR
2025-12-03T20:33:57.990199,23.5,23.3,ERROR,ERROR
2025-12-03T20:33:59.015425,23.5,23.3,ERROR,ERROR
2025-12-03T20:34:00.039734,23.5,23.3,ERROR,ERROR
2025-12-03T20:34:01.065668,23.5,23.3,ERROR,ERROR
2025-12-03T20:34:02.089768,23.5,23.3,ERROR,ERROR
2025-12-03T20:34:03.114166,23.5,23.3,ERROR,ERROR
2025-12-03T20:34:04.139244,23.5,23.3,ERROR,ERROR
2025-12-03T20:34:05.163562,23.5,23.3,ERROR,ERROR
2025-12-03T20:34:06.189102,23.5,23.3,ERROR,ERROR
2025-12-03T20:34:07.215248,23.5,23.3,ERROR,ERROR
2025-12-03T20:34:08.239744,23.5,23.3,ERROR,ERROR
2025-12-03T20:34:09.265310,23.5,23.3,ERROR,ERROR
2025-12-03T20:34:10.290368,23.5,23.3,ERROR,ERROR
2025-12-03T20:34:11.315708,23.5,23.3,ERROR,ERROR
2025-12-03T20:34:12.340639,23.5,23.3,ERROR,ERROR
2025-12-03T20:34:13.365622,23.5,23.3,ERROR,ERROR
2025-12-03T20:34:14.390090,23.5,23.3,ERROR,ERROR
2025-12-03T20:34:15.415364,23.5,23.3,ERROR,ERROR
2025-12-03T20:34:16.439625,23.5,23.3,ERROR,ERROR
2025-12-03T20:34:17.463868,23.5,23.3,ERROR,ERROR
2025-12-03T20:34:18.488629,23.5,23.3,ERROR,ERROR
2025-12-03T20:34:19.513245,23.5,23.3,ERROR,ERROR
2025-12-03T20:34:20.536997,23.5,23.3,ERROR,ERROR
2025-12-03T20:34:21.562338,23.5,23.3,ERROR,ERROR
2025-12-03T20:34:22.588551,23.5,23.3,ERROR,ERROR
2025-12-03T20:34:23.614780,23.5,23.3,ERROR,ERROR
2025-12-03T20:34:24.638982,23.5,23.3,ERROR,ERROR
2025-12-03T20:34:25.664782,23.5,23.3,ERROR,ERROR
2025-12-03T20:34:26.688687,23.5,23.3,ERROR,ERROR
2025-12-03T20:34:27.714868,23.5,23.3,ERROR,ERROR
2025-12-03T20:34:28.739409,23.5,23.3,ERROR,ERROR
2025-12-03T20:34:29.764872,23.5,23.3,ERROR,ERROR
2025-12-03T20:34:30.790084,23.5,23.3,ERROR,ERROR
2025-12-03T20:34:31.814984,23.5,23.3,ERROR,ERROR
2025-12-03T20:34:32.839538,23.5,23.3,ERROR,ERROR
2025-12-03T20:34:33.864705,23.5,23.3,ERROR,ERROR
2025-12-03T20:34:34.889099,23.5,23.3,ERROR,ERROR
2025-12-03T20:34:35.914623,23.5,23.3,ERROR,ERROR
2025-12-03T20:34:36.939853,23.5,23.3,ERROR,ERROR
2025-12-03T20:34:37.964939,23.5,23.3,ERROR,ERROR
2025-12-03T20:34:38.990286,23.5,23.3,ERROR,ERROR
2025-12-03T20:34:40.015547,23.5,23.3,ERROR,ERROR
2025-12-03T20:34:41.040956,23.5,23.3,ERROR,ERROR
2025-12-03T20:34:42.066124,23.5,23.3,ERROR,ERROR
2025-12-03T20:34:43.090463,23.5,23.3,ERROR,ERROR
2025-12-03T20:34:44.115719,23.5,23.3,ERROR,ERROR
2025-12-03T20:34:45.140419,23.5,23.3,ERROR,ERROR
2025-12-03T20:34:46.165425,23.5,23.3,ERROR,ERROR
2025-12-03T20:34:47.190942,23.5,23.3,ERROR,ERROR
2025-12-03T20:34:48.216270,23.5,23.3,ERROR,ERROR
2025-12-03T20:34:49.241445,23.5,23.3,ERROR,ERROR
2025-12-03T20:34:50.266309,23.5,23.3,ERROR,ERROR
2025-12-03T20:34:51.291180,23.5,23.3,ERROR,ERROR
2025-12-03T20:34:52.316004,23.5,23.3,ERROR,ERROR
2025-12-03T20:34:53.340599,23.5,23.3,ERROR,ERROR
2025-12-03T20:34:54.365817,23.5,23.3,ERROR,ERROR
2025-12-03T20:34:55.391430,23.5,23.3,ERROR,ERROR
2025-12-03T20:34:56.416339,23.5,23.3,ERROR,ERROR
2025-12-03T20:34:57.440889,23.5,23.3,ERROR,ERROR
2025-12-03T20:34:58.465017,23.5,23.3,ERROR,ERROR
2025-12-03T20:34:59.489572,23.5,23.3,ERROR,ERROR
2025-12-03T20:35:00.514667,23.5,23.3,ERROR,ERROR
2025-12-03T20:35:01.539863,23.5,23.3,ERROR,ERROR
2025-12-03T20:35:02.564138,23.5,23.3,ERROR,ERROR
2025-12-03T20:35:03.588716,23.5,23.3,ERROR,ERROR
2025-12-03T20:35:04.613437,23.5,23.3,ERROR,ERROR
2025-12-03T20:35:05.638049,23.5,23.3,ERROR,ERROR
2025-12-03T20:35:06.664033,23.5,23.3,ERROR,ERROR
2025-12-03T20:35:07.687804,23.5,23.3,ERROR,ERROR
2025-12-03T20:35:08.712283,23.5,23.3,ERROR,ERROR
2025-12-03T20:35:09.737449,23.5,23.3,ERROR,ERROR
2025-12-03T20:35:10.761906,23.5,23.3,ERROR,ERROR
2025-12-03T20:35:11.787280,23.5,23.3,ERROR,ERROR
2025-12-03T20:35:12.813159,23.5,23.3,ERROR,ERROR
2025-12-03T20:35:13.836710,23.5,23.3,ERROR,ERROR
2025-12-03T20:35:14.861786,23.5,23.3,ERROR,ERROR
2025-12-03T20:35:15.887003,23.5,23.3,ERROR,ERROR
2025-12-03T20:35:16.912287,23.5,23.3,ERROR,ERROR
2025-12-03T20:35:17.937579,23.5,23.3,ERROR,ERROR
2025-12-03T20:35:18.961939,23.5,23.3,ERROR,ERROR
2025-12-03T20:35:19.986583,23.5,23.3,ERROR,ERROR
2025-12-03T20:35:21.011543,23.5,23.3,ERROR,ERROR
2025-12-03T20:35:22.036937,23.5,23.3,ERROR,ERROR
2025-12-03T20:35:23.061939,23.5,23.3,ERROR,ERROR
2025-12-03T20:35:24.086194,23.5,23.3,ERROR,ERROR
2025-12-03T20:35:25.109597,23.5,23.3,ERROR,ERROR
2025-12-03T20:35:26.135327,23.5,23.3,ERROR,ERROR
2025-12-03T20:35:27.160453,23.5,23.3,ERROR,ERROR
2025-12-03T20:35:28.185843,23.5,23.3,ERROR,ERROR
2025-12-03T20:35:29.211263,23.5,23.3,ERROR,ERROR
2025-12-03T20:35:30.236361,23.5,23.3,ERROR,ERROR
2025-12-03T20:35:31.261738,23.5,23.3,ERROR,ERROR
2025-12-03T20:35:32.288110,23.5,23.3,ERROR,ERROR
2025-12-03T20:35:33.313018,23.5,23.3,ERROR,ERROR
2025-12-03T20:35:34.338284,23.5,23.3,ERROR,ERROR
2025-12-03T20:35:35.362861,23.5,23.3,ERROR,ERROR
2025-12-03T20:35:36.387146,23.5,23.3,ERROR,ERROR
2025-12-03T20:35:37.412738,23.5,23.3,ERROR,ERROR
2025-12-03T20:35:38.437721,23.5,23.3,ERROR,ERROR
2025-12-03T20:35:39.463132,23.5,23.3,ERROR,ERROR
2025-12-03T20:35:40.488034,23.5,23.3,ERROR,ERROR
2025-12-03T20:35:41.513550,23.5,23.3,ERROR,ERROR
2025-12-03T20:35:42.538900,23.5,23.3,ERROR,ERROR
2025-12-03T20:35:43.563916,23.5,23.3,ERROR,ERROR
2025-12-03T20:35:44.588531,23.5,23.3,ERROR,ERROR
2025-12-03T20:35:45.613811,23.5,23.3,ERROR,ERROR
2025-12-03T20:35:46.638028,23.5,23.3,ERROR,ERROR
2025-12-03T20:35:47.663365,23.5,23.3,ERROR,ERROR
2025-12-03T20:35:48.688797,23.5,23.3,ERROR,ERROR
2025-12-03T20:35:49.714011,23.5,23.3,ERROR,ERROR
2025-12-03T20:35:50.739479,23.5,23.3,ERROR,ERROR
2025-12-03T20:35:51.764558,23.5,23.3,ERROR,ERROR
2025-12-03T20:35:52.789952,23.5,23.3,ERROR,ERROR
2025-12-03T20:35:53.814968,23.5,23.3,ERROR,ERROR
2025-12-03T20:35:54.840608,23.5,23.3,ERROR,ERROR
2025-12-03T20:35:55.866045,23.5,23.3,ERROR,ERROR
2025-12-03T20:35:56.889719,23.5,23.3,ERROR,ERROR
2025-12-03T20:35:57.914114,23.5,23.3,ERROR,ERROR
2025-12-03T20:35:58.939653,23.5,23.3,ERROR,ERROR
2025-12-03T20:35:59.964893,23.5,23.3,ERROR,ERROR
2025-12-03T20:36:00.990067,23.5,23.3,ERROR,ERROR
2025-12-03T20:36:02.014333,23.5,23.3,ERROR,ERROR
2025-12-03T20:36:03.039932,23.5,23.3,ERROR,ERROR
2025-12-03T20:36:04.065238,23.5,23.3,ERROR,ERROR
2025-12-03T20:36:05.090612,23.5,23.3,ERROR,ERROR
2025-12-03T20:36:06.115919,23.5,23.3,ERROR,ERROR
2025-12-03T20:36:07.141074,23.5,23.3,ERROR,ERROR
2025-12-03T20:36:08.166433,23.5,23.3,ERROR,ERROR
2025-12-03T20:36:09.191813,23.5,23.3,ERROR,ERROR
2025-12-03T20:36:10.215680,23.5,23.3,ERROR,ERROR
2025-12-03T20:36:11.240326,23.5,23.3,ERROR,ERROR
2025-12-03T20:36:12.265568,23.5,23.3,ERROR,ERROR
2025-12-03T20:36:13.290574,23.5,23.3,ERROR,ERROR
2025-12-03T20:36:14.316197,23.5,23.3,ERROR,ERROR
2025-12-03T20:36:15.341123,23.5,23.3,ERROR,ERROR
2025-12-03T20:36:16.366851,23.5,23.3,ERROR,ERROR
2025-12-03T20:36:17.392018,23.5,23.3,ERROR,ERROR
2025-12-03T20:36:18.416867,23.5,23.3,ERROR,ERROR
2025-12-03T20:36:19.442587,23.5,23.3,ERROR,ERROR
2025-12-03T20:36:20.468629,23.5,23.3,ERROR,ERROR
2025-12-03T20:36:21.493036,23.5,23.3,ERROR,ERROR
2025-12-03T20:36:22.518212,23.5,23.3,ERROR,ERROR
2025-12-03T20:36:23.543698,23.5,23.3,ERROR,ERROR
2025-12-03T20:36:24.569014,23.5,23.3,ERROR,ERROR
2025-12-03T20:36:25.593155,23.5,23.3,ERROR,ERROR
2025-12-03T20:36:26.618281,23.5,23.3,ERROR,ERROR
2025-12-03T20:36:27.643066,23.5,23.3,ERROR,ERROR
2025-12-03T20:36:28.668044,23.5,23.3,ERROR,ERROR
2025-12-03T20:36:29.692308,23.5,23.3,ERROR,ERROR
2025-12-03T20:36:30.717924,23.5,23.3,ERROR,ERROR
2025-12-03T20:36:31.743293,23.5,23.3,ERROR,ERROR
2025-12-03T20:36:32.768356,23.5,23.3,ERROR,ERROR
2025-12-03T20:36:33.794451,23.5,23.3,ERROR,ERROR
2025-12-03T20:36:34.819003,23.5,23.3,ERROR,ERROR
2025-12-03T20:36:35.843123,23.5,23.3,ERROR,ERROR
2025-12-03T20:36:36.867740,23.5,23.3,ERROR,ERROR
2025-12-03T20:36:37.891633,23.5,23.3,ERROR,ERROR
2025-12-03T20:36:38.917258,23.5,23.3,ERROR,ERROR
2025-12-03T20:36:39.942692,23.5,23.3,ERROR,ERROR
2025-12-03T20:36:40.967650,23.5,23.3,ERROR,ERROR
2025-12-03T20:36:41.991985,23.5,23.3,ERROR,ERROR
2025-12-03T20:36:43.017451,23.5,23.3,ERROR,ERROR
2025-12-03T20:36:44.042660,23.5,23.3,ERROR,ERROR
2025-12-03T20:36:45.068279,23.5,23.3,ERROR,ERROR
2025-12-03T20:36:46.092938,23.5,23.3,ERROR,ERROR
2025-12-03T20:36:47.117521,23.5,23.3,ERROR,ERROR
2025-12-03T20:36:48.142102,23.5,23.3,ERROR,ERROR
2025-12-03T20:36:49.168329,23.5,23.3,ERROR,ERROR
2025-12-03T20:36:50.194427,23.5,23.3,ERROR,ERROR
2025-12-03T20:36:51.219899,23.5,23.3,ERROR,ERROR
2025-12-03T20:36:52.244570,23.5,23.3,ERROR,ERROR
2025-12-03T20:36:53.269321,23.5,23.3,ERROR,ERROR
2025-12-03T20:36:54.294480,23.5,23.3,ERROR,ERROR
2025-12-03T20:36:55.319967,23.5,23.3,ERROR,ERROR
2025-12-03T20:36:56.344050,23.5,23.3,ERROR,ERROR
2025-12-03T20:36:57.369475,23.5,23.3,ERROR,ERROR
2025-12-03T20:36:58.394733,23.5,23.3,ERROR,ERROR
2025-12-03T20:36:59.420342,23.5,23.3,ERROR,ERROR
2025-12-03T20:37:00.445104,23.5,23.3,ERROR,ERROR
2025-12-03T20:37:01.469290,23.5,23.3,ERROR,ERROR
2025-12-03T20:37:02.493895,23.5,23.3,ERROR,ERROR
2025-12-03T20:37:03.519144,23.5,23.3,ERROR,ERROR
2025-12-03T20:37:04.544194,23.5,23.3,ERROR,ERROR
2025-12-03T20:37:05.568723,23.5,23.3,ERROR,ERROR
2025-12-03T20:37:06.593481,23.5,23.3,ERROR,ERROR
2025-12-03T20:37:07.618654,23.5,23.3,ERROR,ERROR
2025-12-03T20:37:08.643752,23.5,23.3,ERROR,ERROR
2025-12-03T20:37:09.668571,23.5,23.3,ERROR,ERROR
2025-12-03T20:37:10.693942,23.5,23.3,ERROR,ERROR
2025-12-03T20:37:11.718684,23.5,23.3,ERROR,ERROR
2025-12-03T20:37:12.743387,23.5,23.3,ERROR,ERROR
2025-12-03T20:37:13.768101,23.5,23.3,ERROR,ERROR
2025-12-03T20:37:14.793419,23.5,23.3,ERROR,ERROR
2025-12-03T20:37:15.817718,23.5,23.3,ERROR,ERROR
2025-12-03T20:37:16.843968,23.5,23.3,ERROR,ERROR
2025-12-03T20:37:17.869188,23.5,23.3,ERROR,ERROR
2025-12-03T20:37:18.893362,23.5,23.3,ERROR,ERROR
2025-12-03T20:37:19.917697,23.5,23.3,ERROR,ERROR
2025-12-03T20:37:20.942079,23.5,23.3,ERROR,ERROR
2025-12-03T20:37:21.966677,23.5,23.3,ERROR,ERROR
2025-12-03T20:37:22.991790,23.5,23.3,ERROR,ERROR
2025-12-03T20:37:24.017129,23.5,23.3,ERROR,ERROR
